date,floor_eth,floor_usd,eth_usd,floor_punk_index,active_asks,source
2024-05-12,39.95,116993.97,2928.51,2233,1034,onchain-orderbook
2024-05-13,39.99,117111.11,2928.51,2452,1039,onchain-orderbook
2024-05-14,40.69,120032.65,2949.93,4829,1036,onchain-orderbook
2024-05-15,39.49,113762,2880.78,757,1040,onchain-orderbook
2024-05-16,39.39,119582.13,3035.85,757,1039,onchain-orderbook
2024-05-17,37.99,111844.15,2944.041952267699,6762,1040,onchain-orderbook
2024-05-18,37.75,116851.13,3095.3941362143387,6762,1042,onchain-orderbook
2024-05-19,37.75,117880.53,3122.66312550049,6762,1044,onchain-orderbook
2024-05-20,35.99,110556.18,3071.8582751642357,6762,1055,onchain-orderbook
2024-05-21,35.99,131779.69,3661.5641713334717,6149,1055,onchain-orderbook
2024-05-22,33.99,128775.19,3788.62,3494,1061,onchain-orderbook
2024-05-23,33.69,125977.35,3739.31,3494,1062,onchain-orderbook
2024-05-24,31.99,120831.76,3777.1728728086687,6685,1060,onchain-orderbook
2024-05-25,34.95,130242.12,3726.5270874267926,7146,1062,onchain-orderbook
2024-05-26,34.68,130092.66,3751.23,6149,1064,onchain-orderbook
2024-05-27,33.5,128159.95,3825.67,6149,1070,onchain-orderbook
2024-05-28,33.99,132349.44,3893.775673127172,6149,1079,onchain-orderbook
2024-05-29,33.99,130555.25,3840.99,6149,1080,onchain-orderbook
2024-05-30,32.49,122275.33,3763.475900660375,332,1081,onchain-orderbook
2024-05-31,32.69,122510.43,3747.642334107952,5675,1075,onchain-orderbook
2024-06-01,33.48,125890.16,3760.16,2642,1076,onchain-orderbook
2024-06-02,32.99,125827.82,3814.12,2642,1077,onchain-orderbook
2024-06-03,31.99,120947.39,3780.7874399261345,2642,1080,onchain-orderbook
2024-06-04,30,113005.78,3766.8594716412695,6281,1081,onchain-orderbook
2024-06-05,29.95,114133.13,3810.788904405213,1766,1084,onchain-orderbook
2024-06-06,31.49,121658.78,3863.41,8437,1086,onchain-orderbook
2024-06-07,31.49,120041.14,3812.04,1766,1083,onchain-orderbook
2024-06-08,29.99,110307.12,3678.13,6281,1082,onchain-orderbook
2024-06-09,29.5,108619.59,3682.0198377212705,3286,1083,onchain-orderbook
2024-06-10,29.15,108029.55,3705.988099499812,3286,1086,onchain-orderbook
2024-06-11,28.99,106326.51,3667.6961000436036,1766,1084,onchain-orderbook
2024-06-12,28.88,100979.5,3496.52,6281,1085,onchain-orderbook
2024-06-13,27.69,98580.44,3560.1460352456793,6281,1083,onchain-orderbook
2024-06-14,27.42,95104.62,3468.44,2660,1084,onchain-orderbook
2024-06-15,27.42,95414.2,3479.73,2660,1088,onchain-orderbook
2024-06-16,27.41,97732.75,3565.5874639991907,6149,1089,onchain-orderbook
2024-06-17,26.49,95912.67,3620.712463754385,6149,1091,onchain-orderbook
2024-06-18,25.45,89326.01,3509.8628752731047,4821,1086,onchain-orderbook
2024-06-19,25.45,88603.92,3481.49,4821,1091,onchain-orderbook
2024-06-20,25,88956.5,3558.26,5052,1080,onchain-orderbook
2024-06-21,25.25,88628.08,3510.0230356235097,3290,1078,onchain-orderbook
2024-06-22,26.29,92470.61,3517.33,2660,1080,onchain-orderbook
2024-06-23,26.65,93151.75,3495.3752785797174,6193,1076,onchain-orderbook
2024-06-24,26.65,91028.67,3415.71,6193,1074,onchain-orderbook
2024-06-25,26.59,89068.52,3349.7,6193,1069,onchain-orderbook
2024-06-26,26.59,90285.81,3395.48,6193,1069,onchain-orderbook
2024-06-27,26.88,90568.13,3369.35,5084,1065,onchain-orderbook
2024-06-28,28.48,98144.07,3446.07,3168,1061,onchain-orderbook
2024-06-29,28.47,96046.61,3373.607748988524,2039,1062,onchain-orderbook
2024-06-30,28.47,96029.2,3372.9961510714265,2039,1061,onchain-orderbook
2024-07-01,28.47,97736.03,3432.9480191421785,2039,1060,onchain-orderbook
2024-07-02,27.99,96316.39,3441.1,2039,1059,onchain-orderbook
2024-07-03,28.99,99051,3416.73,3168,1059,onchain-orderbook
2024-07-04,28,92151.36,3291.12,5026,1062,onchain-orderbook
2024-07-05,28.99,88519.23,3053.44,9899,1061,onchain-orderbook
2024-07-06,28.99,86368.17,2979.24,9899,1066,onchain-orderbook
2024-07-07,25.69,78902.98,3071.35,9899,1062,onchain-orderbook
2024-07-08,28.7,84053.4,2928.69,3244,1067,onchain-orderbook
2024-07-09,27.69,83608.24,3019.4381940236212,9899,1071,onchain-orderbook
2024-07-10,27.49,84265.92,3065.33,1214,1069,onchain-orderbook
2024-07-11,27.49,85299.66,3102.9340835446687,1214,1072,onchain-orderbook
2024-07-12,27.49,85205.59,3099.512368071146,9338,1074,onchain-orderbook
2024-07-13,27.99,87720.13,3133.981203878478,2039,1078,onchain-orderbook
2024-07-14,28.39,90210.6,3177.548538450402,1870,1079,onchain-orderbook
2024-07-15,27.25,88245.04,3238.35,8483,1080,onchain-orderbook
2024-07-16,27.25,95090.2,3489.548516604077,8483,1080,onchain-orderbook
2024-07-17,26.99,92960.85,3444.27,8483,1086,onchain-orderbook
2024-07-18,26.99,91448.33,3388.23,8483,1083,onchain-orderbook
2024-07-19,26.95,92341.51,3426.4012909667954,8335,1083,onchain-orderbook
2024-07-20,26.91,94348.07,3506.06,632,1090,onchain-orderbook
2024-07-21,26.92,94706.44,3518.07,7789,1098,onchain-orderbook
2024-07-22,26.91,95190.83,3537.3777296716603,7977,1103,onchain-orderbook
2024-07-23,25.41,87413.96,3440.14,7763,1106,onchain-orderbook
2024-07-24,25.59,89107.45,3482.12,6636,1108,onchain-orderbook
2024-07-25,25.09,83713.54,3336.53,2754,1104,onchain-orderbook
2024-07-26,25,79375,3175,1022,1112,onchain-orderbook
2024-07-27,24.5,80270.39,3276.3422962021987,2022,1110,onchain-orderbook
2024-07-28,24.68,80062.17,3244.01,9071,1105,onchain-orderbook
2024-07-29,24.2,79168.85,3271.44,9071,1108,onchain-orderbook
2024-07-30,24.2,80343.45,3319.977451873444,9071,1115,onchain-orderbook
2024-07-31,24.79,81269.55,3278.32,2022,1116,onchain-orderbook
2024-08-01,23.99,77473.66,3229.4148539512075,9260,1116,onchain-orderbook
2024-08-02,24.49,78402.29,3201.4,2022,1118,onchain-orderbook
2024-08-03,22.85,68276.49,2988.03,2022,1099,onchain-orderbook
2024-08-04,20.45,59345.72,2901.9913196100615,6173,1099,onchain-orderbook
2024-08-05,21.45,57703.29,2690.13,6434,1093,onchain-orderbook
2024-08-06,21.99,53212.28,2419.84,4573,1093,onchain-orderbook
2024-08-07,21.75,53476.94,2458.71,4573,1093,onchain-orderbook
2024-08-08,22.29,59728.06,2679.59,3257,1091,onchain-orderbook
2024-08-09,22.09,57458.08,2601.09,2043,1093,onchain-orderbook
2024-08-10,22.24,58043.51,2609.87,3257,1094,onchain-orderbook
2024-08-11,22.2,56674.16,2552.89,1011,1096,onchain-orderbook
2024-08-12,22.19,60452,2724.29,3257,1098,onchain-orderbook
2024-08-13,21.865,59129.96,2704.32,6981,1097,onchain-orderbook
2024-08-14,21.8,58064.74,2663.52,9000,1095,onchain-orderbook
2024-08-15,21.8,55987.63,2568.24,9000,1093,onchain-orderbook
2024-08-16,22,57042.26,2592.83,6981,1095,onchain-orderbook
2024-08-17,22,57535.5,2615.25,6981,1093,onchain-orderbook
2024-08-18,22.85,59758.46,2615.25,8565,1088,onchain-orderbook
2024-08-19,22.79,59554.83,2613.2,8565,1081,onchain-orderbook
2024-08-20,28.88,76112.66,2635.48,7003,1060,onchain-orderbook
2024-08-21,27.65,71122.99,2572.26,7304,1079,onchain-orderbook
2024-08-22,27.58,72572.08,2631.33,4332,1084,onchain-orderbook
2024-08-23,27.97,73344.89,2622.27,4332,1085,onchain-orderbook
2024-08-24,28.45,78636.08,2764.01,2118,1084,onchain-orderbook
2024-08-25,29.39,80799.87,2749.23,4332,1084,onchain-orderbook
2024-08-26,28.5,76417.62,2681.32,3190,1077,onchain-orderbook
2024-08-27,28.5,70055.85,2458.1,3190,1076,onchain-orderbook
2024-08-28,28.5,72032.04,2527.44,3190,1082,onchain-orderbook
2024-08-29,29.98,75812.52,2528.77,5702,1083,onchain-orderbook
2024-08-30,30,75764.4,2525.48,1024,1083,onchain-orderbook
2024-08-31,29.96,75663.38,2525.48,4332,1083,onchain-orderbook
2024-09-01,26.95,65450.23,2428.58,4912,1085,onchain-orderbook
2024-09-02,27.78,70503.42,2537.92,4912,1092,onchain-orderbook
2024-09-03,27.98,67831.63,2424.29,9060,1089,onchain-orderbook
2024-09-04,27.99,68543.87,2448.87,2959,1091,onchain-orderbook
2024-09-05,28.9,68434.91,2367.99,6685,1087,onchain-orderbook
2024-09-06,28.25,62840.15,2224.43,239,1087,onchain-orderbook
2024-09-07,29,65946,2274,9717,1089,onchain-orderbook
2024-09-08,29.78,68424.31,2297.66,3003,1094,onchain-orderbook
2024-09-09,29.78,70210.52,2357.64,4560,1083,onchain-orderbook
2024-09-10,29.5,70530.37,2390.86,4912,1082,onchain-orderbook
2024-09-11,29.32,68611.73,2340.1,239,1083,onchain-orderbook
2024-09-12,29.29,69180.93,2361.93,1645,1084,onchain-orderbook
2024-09-13,29.68,72465.2,2441.55,4912,1083,onchain-orderbook
2024-09-14,29.49,71332.77,2418.88,4912,1080,onchain-orderbook
2024-09-15,28.99,67295.07,2321.32,4912,1078,onchain-orderbook
2024-09-16,29.29,67205.61,2294.49,1645,1080,onchain-orderbook
2024-09-17,29.78,69746.55,2342.06,1149,1080,onchain-orderbook
2024-09-18,29.35,69630.82,2372.43,1149,1091,onchain-orderbook
2024-09-19,28.84,71061.76,2464,4912,1090,onchain-orderbook
2024-09-20,28.39,69952.96,2464,4912,1096,onchain-orderbook
2024-09-21,28.89,75510.08,2613.71,2782,1093,onchain-orderbook
2024-09-22,28.89,74664.18,2584.43,2782,1088,onchain-orderbook
2024-09-23,28.49,75462.32,2648.73,2782,1087,onchain-orderbook
2024-09-24,27.99,74271.19,2653.49,2782,1086,onchain-orderbook
2024-09-25,28,72245.88,2580.21,7056,1083,onchain-orderbook
2024-09-26,27.89,73439.67,2633.19,1471,1085,onchain-orderbook
2024-09-27,27.78,74890.99,2695.86,9933,1086,onchain-orderbook
2024-09-28,27.98,74921.77,2677.69,9933,1086,onchain-orderbook
2024-09-29,27.5,73110.4,2658.56,8351,1080,onchain-orderbook
2024-09-30,27.99,72875.88,2603.64,1645,1079,onchain-orderbook
2024-10-01,27.99,68537.43,2448.64,1645,1081,onchain-orderbook
2024-10-02,27.99,66213.98,2365.63,1645,1083,onchain-orderbook
2024-10-03,26.99,63398.97,2348.98,1645,1093,onchain-orderbook
2024-10-04,27.98,67552.39,2414.31,1471,1089,onchain-orderbook
2024-10-05,27.98,67595.76,2415.86,1471,1083,onchain-orderbook
2024-10-06,27.79,67801.49,2439.78,1471,1089,onchain-orderbook
2024-10-07,27.78,67257.6,2421.08,9060,1095,onchain-orderbook
2024-10-08,27.66,67459.97,2438.9,1471,1099,onchain-orderbook
2024-10-09,27.78,65769.43,2367.51,9060,1100,onchain-orderbook
2024-10-10,27.8,66289.66,2384.52,2755,1104,onchain-orderbook
2024-10-11,27.79,67707.28,2436.39,1471,1107,onchain-orderbook
2024-10-12,27.5,68099.35,2476.34,3257,1109,onchain-orderbook
2024-10-13,27,66629.25,2467.75,3257,1113,onchain-orderbook
2024-10-14,27.75,72951.98,2628.9,4537,1102,onchain-orderbook
2024-10-15,26.68,69524.61,2605.87,1471,1105,onchain-orderbook
2024-10-16,26.29,68623.47,2610.25,4537,1110,onchain-orderbook
2024-10-17,26.19,68192.21,2603.75,4537,1109,onchain-orderbook
2024-10-18,25.95,68535.51,2641.06,9662,1102,onchain-orderbook
2024-10-19,26.99,71472.22,2648.1,1471,1097,onchain-orderbook
2024-10-20,26.99,74142.61,2747.04,1471,1094,onchain-orderbook
2024-10-21,27.68,73741.73,2664.08,1471,1092,onchain-orderbook
2024-10-22,27.65,73661.81,2664.08,2257,1093,onchain-orderbook
2024-10-23,26.5,66856.32,2522.88,1471,1099,onchain-orderbook
2024-10-24,26.3,66652.35,2534.31,8514,1099,onchain-orderbook
2024-10-25,26.09,63433.14,2431.32,1471,1099,onchain-orderbook
2024-10-26,25.69,63713.77,2480.1,1471,1099,onchain-orderbook
2024-10-27,26.68,66839.8,2505.24,1471,1094,onchain-orderbook
2024-10-28,26.5,68018.88,2566.75,2755,1095,onchain-orderbook
2024-10-29,25.98,68496.79,2636.52,5042,1090,onchain-orderbook
2024-10-30,25.35,66835.78,2636.52,2755,1095,onchain-orderbook
2024-10-31,26.25,65987.25,2513.8,6170,1090,onchain-orderbook
2024-11-01,25.98,65262.8,2512.04,6170,1094,onchain-orderbook
2024-11-02,25.99,64747.33,2491.24,5042,1094,onchain-orderbook
2024-11-03,25.99,63804.93,2454.98,5042,1096,onchain-orderbook
2024-11-04,25.99,62289.19,2396.66,5042,1093,onchain-orderbook
2024-11-05,25,60585.5,2423.42,3970,1093,onchain-orderbook
2024-11-06,26.24,71400.35,2721.05,5965,1085,onchain-orderbook
2024-11-07,26.01,75297.91,2894.96,8661,1086,onchain-orderbook
2024-11-08,26.39,78183.54,2962.62,4088,1080,onchain-orderbook
2024-11-09,26.5,83046.5,3133.83,7056,1081,onchain-orderbook
2024-11-10,26.5,84589.59,3192.06,7056,1077,onchain-orderbook
2024-11-11,29.49,99560.01,3376.06,4089,1054,onchain-orderbook
2024-11-12,29.18,94729.37,3246.38,7056,1051,onchain-orderbook
2024-11-13,32.89,106773.44,3246.38,7218,1018,onchain-orderbook
2024-11-14,32.99,100802.59,3055.55,2966,1012,onchain-orderbook
2024-11-15,37.99,117511.81,3093.23,9060,1020,onchain-orderbook
2024-11-16,37.5,115996.13,3093.23,844,1010,onchain-orderbook
2024-11-17,36.99,113752.76,3075.23,7703,1015,onchain-orderbook
2024-11-18,35.5,113842.47,3206.83,3890,1015,onchain-orderbook
2024-11-19,35.99,115413.81,3206.83,8454,1018,onchain-orderbook
2024-11-20,35.4,108912.35,3076.62,3960,1020,onchain-orderbook
2024-11-21,37.69,126723.96,3362.27,9456,1018,onchain-orderbook
2024-11-22,36.98,123215.88,3331.96,1796,1022,onchain-orderbook
2024-11-23,37.69,128138.46,3399.8,590,1015,onchain-orderbook
2024-11-24,37.69,126963.29,3368.62,590,1016,onchain-orderbook
2024-11-25,37.69,126963.29,3368.62,590,1014,onchain-orderbook
2024-11-26,37.29,124048.17,3326.58,4332,1011,onchain-orderbook
2024-11-27,37.19,136196.85,3662.19,2684,1009,onchain-orderbook
2024-11-28,39.88,142737.7,3579.18,4332,1005,onchain-orderbook
2024-11-29,39.74,142236.61,3579.18,232,1000,onchain-orderbook
2024-11-30,40,143891.2,3597.28,209,983,onchain-orderbook
2024-12-01,42.99,159387.14,3707.54,6276,965,onchain-orderbook
2024-12-02,44.43,161960.68,3645.3,2174,968,onchain-orderbook
2024-12-03,44.24,160207.64,3621.33,3168,972,onchain-orderbook
2024-12-04,44.43,170416.15,3835.61,2782,981,onchain-orderbook
2024-12-05,44.24,169687.39,3835.61,5026,985,onchain-orderbook
2024-12-06,41.89,158869.08,3792.53,2782,993,onchain-orderbook
2024-12-07,39.98,160081.52,4004.04,2782,991,onchain-orderbook
2024-12-08,39.5,158489.41,4012.39,2543,993,onchain-orderbook
2024-12-09,38.99,144937.92,3717.31,2782,999,onchain-orderbook
2024-12-10,38.98,141406.97,3627.68,4050,1006,onchain-orderbook
2024-12-11,39.5,151348.2,3831.6,2008,1003,onchain-orderbook
2024-12-12,39.49,153286.75,3881.66,2782,1003,onchain-orderbook
2024-12-13,38.49,150591.74,3912.49,2782,1005,onchain-orderbook
2024-12-14,38.49,148933.59,3869.41,2782,1005,onchain-orderbook
2024-12-15,38.49,151798.02,3943.83,2782,1003,onchain-orderbook
2024-12-16,39.69,158463.32,3992.5251679537714,7509,996,onchain-orderbook
2024-12-17,39.9,155000.73,3884.73,8089,993,onchain-orderbook
2024-12-18,40.24,145597.58,3618.23,8807,1002,onchain-orderbook
2024-12-19,39.98,136580.08,3416.21,4348,1005,onchain-orderbook
2024-12-20,38.49,131489.92,3416.21,6170,1006,onchain-orderbook
2024-12-21,39.96,138810.65,3473.74,7662,1002,onchain-orderbook
2024-12-22,39.89,133148.83,3337.9,7703,1002,onchain-orderbook
2024-12-23,39.89,136321.28,3417.43,7703,1001,onchain-orderbook
2024-12-24,39.89,139383.64,3494.2,7703,1003,onchain-orderbook
2024-12-25,37.99,132744.66,3494.2,7509,1005,onchain-orderbook
2024-12-26,36.99,123233.29,3331.53,7509,1010,onchain-orderbook
2024-12-27,36.99,122949.95,3323.87,7509,1011,onchain-orderbook
2024-12-28,36.99,125682.4,3397.74,7509,1014,onchain-orderbook
2024-12-29,38.47,128932.97,3351.52,7626,1012,onchain-orderbook
2024-12-30,37.69,126600.71,3359,7803,1010,onchain-orderbook
2024-12-31,36.74,123409.66,3359,1900,1008,onchain-orderbook
2025-01-01,36.74,122474.26,3333.54,4348,1011,onchain-orderbook
2025-01-02,37.74,130226.02,3450.61,4841,1006,onchain-orderbook
2025-01-03,37.24,134260.63,3605.28,8746,1000,onchain-orderbook
2025-01-04,37.98,138884.12,3656.77,7803,996,onchain-orderbook
2025-01-05,37.98,138884.12,3656.77,7803,1002,onchain-orderbook
2025-01-06,37.74,137130.55,3633.56,7803,1001,onchain-orderbook
2025-01-07,36.99,125013.99,3379.67,7803,1003,onchain-orderbook
2025-01-08,36.99,123023.19,3325.85,7803,1006,onchain-orderbook
2025-01-09,36.28,116877.83,3221.55,7803,1008,onchain-orderbook
2025-01-10,36.28,118532.56,3267.16,7803,1015,onchain-orderbook
2025-01-11,36.28,118532.56,3267.16,7803,1018,onchain-orderbook
2025-01-12,35.5,115935.19,3265.78,275,1020,onchain-orderbook
2025-01-13,35.89,112555.88,3136.134992657647,2733,1019,onchain-orderbook
2025-01-14,40.9,128267.92,3136.134992657647,7919,1002,onchain-orderbook
2025-01-15,40,128888,3222.2,6341,1003,onchain-orderbook
2025-01-16,37.69,124663.07,3307.59,7703,1008,onchain-orderbook
2025-01-17,37.994,132049.67,3475.54,8807,1012,onchain-orderbook
2025-01-18,37.25,123247.96,3308.67,4841,1013,onchain-orderbook
2025-01-19,37.99,121656.9,3202.34,3721,1003,onchain-orderbook
2025-01-20,37.78,120984.41,3202.34,3721,1007,onchain-orderbook
2025-01-21,37.594,125070.35,3326.87,8807,1005,onchain-orderbook
2025-01-22,39.97,129403.27,3237.51,9719,993,onchain-orderbook
2025-01-23,40,133256.8,3331.42,6341,994,onchain-orderbook
2025-01-24,40.89,135400.28,3311.33,8807,991,onchain-orderbook
2025-01-25,40.89,135644.81,3317.31,8807,989,onchain-orderbook
2025-01-26,40.9,135677.98,3317.31,7919,992,onchain-orderbook
2025-01-27,40.89,132355.21,3236.86,4841,998,onchain-orderbook
2025-01-28,38.5,122391.89,3179.01,4841,1011,onchain-orderbook
2025-01-29,38.5,118523.02,3078.52,4841,1014,onchain-orderbook
2025-01-30,38.5,119815.85,3112.1,4841,1015,onchain-orderbook
2025-01-31,38.99,126567.39,3246.15,4348,1014,onchain-orderbook
2025-02-01,40.1,132250.2,3298.01,8891,1017,onchain-orderbook
2025-02-02,38.99,121742.38,3122.4,4348,1020,onchain-orderbook
2025-02-03,39.93,114545.99,2868.67,3721,1013,onchain-orderbook
2025-02-04,39.93,115016.37,2880.45,3721,1010,onchain-orderbook
2025-02-05,38.5,105288.38,2734.763245293648,2164,1024,onchain-orderbook
2025-02-06,37.49,100781.37,2688.22,3965,1025,onchain-orderbook
2025-02-07,35.46,93005.91,2622.84,7560,1037,onchain-orderbook
2025-02-08,34.99,91773.17,2622.84,4152,1035,onchain-orderbook
2025-02-09,34.99,92123.42,2632.85,4152,1036,onchain-orderbook
2025-02-10,36.49,97122.88,2661.63,2164,1040,onchain-orderbook
2025-02-11,36.88,95982.78,2602.57,5731,1039,onchain-orderbook
2025-02-12,35.99,98542.06,2738.04,5731,1038,onchain-orderbook
2025-02-13,35.99,98542.06,2738.04,5731,1040,onchain-orderbook
2025-02-14,35.49,94996.79,2676.72,7703,1040,onchain-orderbook
2025-02-15,35.49,95578.83,2693.12,7703,1039,onchain-orderbook
2025-02-16,35.49,94508.45,2662.96,7703,1038,onchain-orderbook
2025-02-17,35.49,94508.45,2662.96,7703,1043,onchain-orderbook
2025-02-18,35.48,97327.67,2743.17,5731,1047,onchain-orderbook
2025-02-19,35.48,94756.44,2670.7,5731,1046,onchain-orderbook
2025-02-20,35.48,97198.52,2739.53,5731,1047,onchain-orderbook
2025-02-21,35.41,94115.88,2657.89,5731,1045,onchain-orderbook
2025-02-22,34.59,95594.31,2763.64,7703,1045,onchain-orderbook
2025-02-23,34.49,97473.91,2826.15,5731,1043,onchain-orderbook
2025-02-24,34.48,97445.65,2826.15,4152,1043,onchain-orderbook
2025-02-25,34.09,85498.74,2508.03,7703,1045,onchain-orderbook
2025-02-26,34.09,79460.04,2330.89,7703,1046,onchain-orderbook
2025-02-27,34.09,78598.59,2305.62,7703,1045,onchain-orderbook
2025-02-28,34.09,76197.97,2235.2,7703,1040,onchain-orderbook
2025-03-01,34.69,76852.57,2215.41,4348,1039,onchain-orderbook
2025-03-02,35.99,90630.38,2518.21,3512,1032,onchain-orderbook
2025-03-03,35.98,77169.18,2144.78,4950,1034,onchain-orderbook
2025-03-04,35.95,78009.34,2169.94,6004,1035,onchain-orderbook
2025-03-05,37.5,84060.38,2241.61,4398,1017,onchain-orderbook
2025-03-06,36.49,81796.35,2241.61,7703,1020,onchain-orderbook
2025-03-07,38.45,84624.99,2200.91,3912,1018,onchain-orderbook
2025-03-08,38.45,82275.31,2139.8,3912,1017,onchain-orderbook
2025-03-09,38.45,77445.22,2014.18,3912,1016,onchain-orderbook
2025-03-10,37.9849,71005.55,1869.31,7703,1017,onchain-orderbook
2025-03-11,38.39,73747.57,1921.01,3912,1017,onchain-orderbook
2025-03-12,37.7949,72124.39,1908.31,7703,1016,onchain-orderbook
2025-03-13,38.39,71481.41,1861.98,3912,1014,onchain-orderbook
2025-03-14,38.39,71481.41,1861.98,3912,1016,onchain-orderbook
2025-03-15,38.39,74398.67,1937.97,6480,1017,onchain-orderbook
2025-03-16,38.39,72474.95,1887.86,6480,1014,onchain-orderbook
2025-03-17,38.37,73964.31,1927.66,6480,1014,onchain-orderbook
2025-03-18,38.4,74192.26,1932.09,9143,1009,onchain-orderbook
2025-03-19,38.4,79083.26,2059.46,9143,1012,onchain-orderbook
2025-03-20,38.4,76020.48,1979.7,9143,1010,onchain-orderbook
2025-03-21,39.93,79049.42,1979.7,7608,1010,onchain-orderbook
2025-03-22,39.92,78430.03,1964.68,5418,1012,onchain-orderbook
2025-03-23,39.99,80241.93,2006.55,8168,1000,onchain-orderbook
2025-03-24,41.8,86870.85,2078.25,8249,982,onchain-orderbook
2025-03-25,41.79,86395.39,2067.37,7608,983,onchain-orderbook
2025-03-26,40.99,82346.86,2008.95,6718,985,onchain-orderbook
2025-03-27,42.49,85064.13,2001.98,9088,983,onchain-orderbook
2025-03-28,42.67,80908.72,1896.15,6480,986,onchain-orderbook
2025-03-29,42.99,78580.56,1827.88,6480,983,onchain-orderbook
2025-03-30,42.59,76926.91,1806.22,2346,982,onchain-orderbook
2025-03-31,42.59,76926.91,1806.22,2346,980,onchain-orderbook
2025-04-01,42.59,77682.03,1823.95,2346,980,onchain-orderbook
2025-04-02,42.59,81142.04,1905.19,2346,977,onchain-orderbook
2025-04-03,42.58,77332.09,1816.16,9383,980,onchain-orderbook
2025-04-04,42.59,77297.44,1814.92,2346,980,onchain-orderbook
2025-04-05,42.59,77297.44,1814.92,2346,983,onchain-orderbook
2025-04-06,42.59,76992.92,1807.77,2346,981,onchain-orderbook
2025-04-07,42.59,67026.44,1573.76,3231,979,onchain-orderbook
2025-04-08,42.58,62666.69,1471.74,9358,972,onchain-orderbook
2025-04-09,42.5,70797.35,1665.82,5813,973,onchain-orderbook
2025-04-10,42.5,64707.53,1522.53,5813,969,onchain-orderbook
2025-04-11,42.5,64707.53,1522.53,5813,971,onchain-orderbook
2025-04-12,42.49,66606.05,1567.57,9358,970,onchain-orderbook
2025-04-13,42.49,69890.53,1644.87,9358,966,onchain-orderbook
2025-04-14,42.42,68824.75,1622.46,2390,967,onchain-orderbook
2025-04-15,42.42,67353.63,1587.78,2390,967,onchain-orderbook
2025-04-16,41.99,66249.3,1577.74,2390,967,onchain-orderbook
2025-04-17,42,66494.4,1583.2,5813,963,onchain-orderbook
2025-04-18,42,66743.88,1589.14,5813,967,onchain-orderbook
2025-04-19,42,67796.82,1614.21,5813,967,onchain-orderbook
2025-04-20,41.69,66129.09,1586.21,9383,967,onchain-orderbook
2025-04-21,42,66620.82,1586.21,5813,963,onchain-orderbook
2025-04-22,43.97,69417.2,1578.74,7608,955,onchain-orderbook
2025-04-23,43.09,77374.99,1795.66,9358,949,onchain-orderbook
2025-04-24,43.1,76260.71,1769.39,2896,945,onchain-orderbook
2025-04-25,43.1,77055.47,1787.83,2896,945,onchain-orderbook
2025-04-26,43.98,80094.62,1821.16,4875,941,onchain-orderbook
2025-04-27,44.5,81041.62,1821.16,4848,951,onchain-orderbook
2025-04-28,44.5,80072.41,1799.38,4848,953,onchain-orderbook
2025-04-29,43.99,79144.61,1799.15,8580,956,onchain-orderbook
2025-04-30,43.98,79126.62,1799.15,7693,960,onchain-orderbook
2025-05-01,43.98,78895.45,1793.8937500781467,7693,961,onchain-orderbook
2025-05-02,43.94,80944.51,1842.16,7693,961,onchain-orderbook
2025-05-03,44.49,81603.56,1834.2,9765,958,onchain-orderbook
2025-05-04,44.1,80888.22,1834.2,3965,960,onchain-orderbook
2025-05-05,44.09,80238.51,1819.88,7693,962,onchain-orderbook
2025-05-06,42.25,76732.76,1816.16,7693,963,onchain-orderbook
2025-05-07,42.99,78076.72,1816.16,2299,958,onchain-orderbook
2025-05-08,44.84,81236.63,1811.7,7693,954,onchain-orderbook
2025-05-09,44.84,98691.49,2200.97,7693,953,onchain-orderbook
2025-05-10,44.84,115822.17,2583.01,7693,952,onchain-orderbook
2025-05-11,44.85,112512.06,2508.63,3593,944,onchain-orderbook
2025-05-12,45.54,113561.28,2493.66,7693,948,onchain-orderbook
2025-05-13,47.99,119670.74,2493.66,4398,933,onchain-orderbook
2025-05-14,47.5,123792.13,2606.15,4398,931,onchain-orderbook
2025-05-15,46.59,118560.37,2544.76,2841,936,onchain-orderbook
2025-05-16,46.59,118447.15,2542.33,2841,936,onchain-orderbook
2025-05-17,46.59,115308.85,2474.97,2841,940,onchain-orderbook
2025-05-18,46.6,115257.18,2473.33,3997,940,onchain-orderbook
2025-05-19,46.99,118770.04,2527.56,1350,939,onchain-orderbook
2025-05-20,46.99,118568.93,2523.28,1350,938,onchain-orderbook
2025-05-21,46.99,120164.24,2557.23,1350,938,onchain-orderbook
2025-05-22,46.88,124602.35,2657.9,7082,936,onchain-orderbook
2025-05-23,46.88,118165.26,2520.59,7082,938,onchain-orderbook
2025-05-24,47.39,119890.07,2529.86,8249,938,onchain-orderbook
2025-05-25,47.39,120718.44,2547.34,8249,938,onchain-orderbook
2025-05-26,46.79,119895.63,2562.42,5441,932,onchain-orderbook
2025-05-27,46.78,124560.64,2662.69,1350,932,onchain-orderbook
2025-05-28,46.5,124606.52,2679.71,5441,934,onchain-orderbook
2025-05-29,46.29,121836.67,2632.03,5441,938,onchain-orderbook
2025-05-30,45.75,115565.87,2526.03,7703,940,onchain-orderbook
2025-05-31,45.75,115821.16,2531.61,7703,940,onchain-orderbook
2025-06-01,45.75,115821.16,2531.61,7703,939,onchain-orderbook
2025-06-02,45.75,119432.66,2610.55,7703,941,onchain-orderbook
2025-06-03,45.38,117751.57,2594.79,7938,945,onchain-orderbook
